Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Group_Outlier_Flag,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Chosen_Group_Level,Chosen_Group_Reliability,Overall_Combined_Score,Outlier_Reasons,History_Window_Start,History_Window_End,Has_Forward_Final_Mark
Chicago,Global_G01,1,regular,Global_G01_S01,1,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S01,Chicago,GLOBAL,Summer,Chicago,Chicago CG FDt Com,,Chicago city-gates,,,62,-0.30096774193548387,0.15341959689964751,0.06531554346845192,-0.2599999999999998,0.1074885,-0.5949999999999998,-0.050000000000000266,2026-08-24,-0.3250000000000002,-0.3113,In-family,,,False,,Subgroup,0.9985981818323256,0.5143171223690787,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.07; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.09; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.27; mark z=-0.17; transition z=-0.02; pattern years=26,2026-06-24,2026-08-24,True
NGPL-Nicor,Global_G01,1,regular,Global_G01_S01,1,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S01,NGPL-Nicor,GLOBAL,Summer,Chicago,Chicago Nicor FDt Com,,Chicago-Nicor,Chicago,NGPL-Nicor,62,-0.3009677419354838,0.15332874440362224,0.06521203331914657,-0.2599999999999998,0.11119499999999993,-0.585,-0.05500000000000016,2026-08-24,-0.3250000000000002,-0.3087,In-family,,,False,,Subgroup,0.9978566258944572,0.5296353290438756,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.07; transition delta=+0.00; transition magnitude delta=-0.00; component current-month sd=0.09; component historical month sd=0.15; transition degree scale source=current-month; actual-to-date z=-0.09; mark z=-0.03; transition z=0.03; pattern years=10,2026-06-24,2026-08-24,True
NGPL-Nipsco,Global_G01,1,regular,Global_G01_S01,1,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S01,NGPL-Nipsco,GLOBAL,Summer,Chicago,Chicago NIPSCO FDt Com,,Chicago-NIPSCO,Chicago,NGPL-Nipsco,62,-0.30072580645161295,0.1538810664175355,0.0670678842136545,-0.26,0.11119499999999993,-0.5949999999999998,-0.050000000000000266,2026-08-24,-0.31999999999999984,-0.3113,In-family,,,False,,Subgroup,0.9981073498337878,0.5541196448950442,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.07; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.09; component historical month sd=0.15; transition degree scale source=current-month; actual-to-date z=-0.06; mark z=-0.06; transition z=-0.03; pattern years=10,2026-06-24,2026-08-24,True
PGLC,Global_G01,1,regular,Global_G01_S01,1,supergroup,Midwest,Midwest - Demand,3,Global_G01,Global_G01_S01,PGLC,GLOBAL,Summer,,Chicago Peoples FDt Com,,Chicago-Peoples,Chicago,PGLC,62,-0.30333548387096776,0.152919804437183,0.06815625987070328,-0.27500000000000013,0.11119499999999993,-0.605,-0.05500000000000016,2026-08-24,-0.3250000000000002,-0.3113,In-family,,,False,,Subgroup,0.9968704599557676,0.3833725501956941,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.08; transition mean=-0.06; transition delta=-0.02; transition magnitude delta=+0.02; component current-month sd=0.09; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.07; mark z=-0.13; transition z=-0.13; pattern years=12,2026-06-24,2026-08-24,True
REX E-MidW,Global_G01,1,regular,Global_G01_S02,2,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S02,REX E-MidW,GLOBAL,Summer,,,ICE REX (East) delivered into Midwestern Gas FDt Com,,REX-Z3 Del Pool,REX E-MidW,60,-0.3281150000000001,0.14602206221164793,0.06561026009912396,-0.2844,0.15381974999999967,-0.5986000000000002,-0.12170000000000014,2026-08-22,-0.3365,-0.335,In-family,,,False,,Subgroup,0.9955832235317044,0.3289564571519596,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.10; transition mean=-0.05; transition delta=-0.05; transition magnitude delta=+0.05; transition degree=mild; transition degree score=0.57; component current-month sd=0.08; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=0.09; mark z=-0.24; transition z=-0.56; pattern years=12,2026-06-24,2026-08-24,True
REX E-NGPL,Global_G01,1,regular,Global_G01_S02,2,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S02,REX E-NGPL,GLOBAL,Summer,,,ICE REX (East) delivered into NGPL FDt Com,,REX-Z3 Del Pool,REX E-NGPL,60,-0.3466216666666666,0.15174373479001557,0.06733934007113275,-0.3004,0.14188481999999983,-0.6506999999999996,-0.12780000000000014,2026-08-22,-0.3517000000000001,-0.335,In-family,,,False,,Subgroup,0.9976326335727626,0.2438597730187067,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.08; transition mean=-0.05; transition delta=-0.03; transition magnitude delta=+0.03; transition degree=slight; transition degree score=0.35; component current-month sd=0.09; component historical month sd=0.16; transition degree scale source=current-month; actual-to-date z=-0.00; mark z=-0.19; transition z=-0.31; pattern years=11,2026-06-24,2026-08-24,True
REX-Z3 Del Pool,Global_G01,1,regular,Global_G01_S02,2,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S02,REX-Z3 Del Pool,GLOBAL,Summer,,REX Zone 3 delivered FDt Com,ICE REX zone 3 delivered Pool FDt Com,"REX, zone 3 delivered",,REX-Z3 Del Pool,62,-0.3461290322580646,0.1476216346345036,0.0653763798191011,-0.3125,0.13714050000000003,-0.645,-0.13000000000000034,2026-08-24,-0.355,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Lebanon,Global_G01,1,regular,Global_G01_S03,3,regular,Northeast,Northeast - Appalachia,3,Global_G01,Global_G01_S03,Lebanon,GLOBAL,Summer,,Lebanon Hub-Ohio FDt Com,,Lebanon Hub,,Lebanon,62,-0.3582258064516128,0.1379834177914308,0.06513227398727987,-0.3174999999999999,0.1371404999999997,-0.6399999999999997,-0.15500000000000025,2026-08-24,-0.3799999999999999,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
NGPL-MidAm,Global_G01,1,regular,Global_G01_S03,3,regular,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S03,NGPL-MidAm,GLOBAL,Summer,,,ICE NGPL Mid-American Citygate FDt Com,,Chicago,NGPL-MidAm,45,-0.3231399999999999,0.16139724482271567,0.06839879670813298,-0.25,0.14825999999999948,-0.5899999999999999,-0.10000000000000009,2026-08-17,-0.23999999999999977,-0.3113,In-family,,,False,,Subgroup,0.9911812976059874,0.4134628355591544,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.12; transition mean=-0.08; transition delta=-0.04; transition magnitude delta=+0.04; transition degree=mild; transition degree score=0.68; component current-month sd=0.06; component historical month sd=0.15; transition degree scale source=current-month; actual-to-date z=0.15; mark z=-0.15; transition z=-0.31; pattern years=12,2026-06-24,2026-08-24,True
REX E-ANR,Global_G01,1,regular,Global_G01_S03,3,regular,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S03,REX E-ANR,GLOBAL,Summer,,,ICE REX (East) delivered into ANR FDt Com,,REX-Z3 Del Pool,REX E-ANR,54,-0.33655000000000007,0.14220328625823495,0.06750186714613758,-0.2973999999999999,0.1156428000000001,-0.645,-0.15169999999999995,2026-08-22,-0.3736999999999999,-0.335,In-family,,,False,,Subgroup,0.9931890575613522,0.3251391353374365,history=Lower than own-history expected value; peers=moderately above peer-implied value; subgroup peers=2; peer model untrusted; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.06; transition mean=-0.08; transition delta=+0.02; transition magnitude delta=-0.02; component current-month sd=0.08; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.17; mark z=0.01; transition z=0.16; pattern years=11,2026-06-24,2026-08-24,True
Rover-ANR,Global_G01,1,regular,Global_G01_S04,4,supergroup,Northeast,Northeast - Appalachia,3,Global_G01,Global_G01_S04,Rover-ANR,GLOBAL,Summer,,Rover delivered FDt Com,ICE Rover delivered into ANR FDt Com,"Rover, delivered",REX-Z3 Del Pool,Rover-ANR,62,-0.36306451612903223,0.1350541932473644,0.06710372445748136,-0.32499999999999973,0.16308599999999915,-0.645,-0.16000000000000014,2026-08-24,-0.44499999999999984,-0.335,In-family,,,False,,Parent,0.9653574551793712,0.9560251103256222,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=19; peer model trusted; history/peer direction disagree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.03; transition mean=-0.07; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.43; component current-month sd=0.09; component historical month sd=0.16; transition degree scale source=current-month; actual-to-date z=0.02; mark z=0.23; transition z=0.35; pattern years=8,2026-06-24,2026-08-24,True
Rover-PEPL,Global_G01,1,regular,Global_G01_S04,4,supergroup,Northeast,Northeast - Appalachia,3,Global_G01,Global_G01_S04,Rover-PEPL,GLOBAL,Summer,,Rover delivered FDt Com,ICE Rover delivered into Panhandle FDt Com,"Rover, delivered",REX-Z3 Del Pool,Rover-PEPL,62,-0.36306451612903223,0.1350541932473644,0.06710372445748136,-0.32499999999999973,0.16308599999999915,-0.645,-0.16000000000000014,2026-08-24,-0.44499999999999984,-0.335,In-family,,,False,,Parent,0.9653574551793712,0.9560251103256222,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=19; peer model trusted; history/peer direction disagree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.03; transition mean=-0.07; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.44; component current-month sd=0.09; component historical month sd=0.16; transition degree scale source=current-month; actual-to-date z=-0.02; mark z=0.21; transition z=0.36; pattern years=8,2026-06-24,2026-08-24,True
TGP-Z1 100L,Global_G01,1,regular,Global_G01_S05,5,supergroup,South Central,SouthCentral - Perryville,3,Global_G01,Global_G01_S05,TGP-Z1 100L,GLOBAL,Summer,,Tennessee Zone 1 FDt Com,ICE Tennessee zone 1 100 Leg Pool FDt Com,"Tennessee, zone 1",,TGP-Z1 100L,62,-0.34766129032258064,0.12628590300056622,0.062346313776598314,-0.3225,0.1297275000000002,-0.605,-0.14000000000000012,2026-08-24,-0.40500000000000025,-0.43,Watch,Watch,W,True,TGP-Z1 100L [Watch],Parent,0.9566026875380512,2.166668990189323,history=Lower than own-history expected value; peers=moderately below peer-implied value; parent peers=21; peer model trusted; peer score v2=2.00 (strong-support); history/peer direction agree; pattern=moderate stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.16; transition mean=-0.07; transition delta=-0.09; transition magnitude delta=+0.09; transition degree=moderate; transition degree score=1.02; component current-month sd=0.09; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.18; mark z=-0.48; transition z=-0.74; pattern years=10,2026-06-24,2026-08-24,True
TGP-Z1 Sta-87,Global_G01,1,regular,Global_G01_S05,5,supergroup,South Central,SouthCentral - Perryville,3,Global_G01,Global_G01_S05,TGP-Z1 Sta-87,GLOBAL,Summer,,,ICE Tennessee zone 1 Station 87 Pool FDt Com,"Tennessee, zone 1",,TGP-Z1 Sta-87,60,-0.34504000000000007,0.128628664333171,0.06610397518133829,-0.3133999999999999,0.1448500200000005,-0.6069,-0.1394000000000002,2026-08-22,-0.4035000000000002,-0.3662,In-family,,,False,,Parent,0.957835813501959,0.4241304467324955,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=21; peer model trusted; history/peer direction agree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.03; transition delta=-0.06; transition magnitude delta=+0.06; transition degree=mild; transition degree score=0.78; component current-month sd=0.08; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.19; mark z=-0.59; transition z=-0.91; pattern years=9,2026-06-24,2026-08-24,True
NBPL-Ventura,Global_G01,1,regular,Global_G01_S06,6,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S06,NBPL-Ventura,GLOBAL,Summer,,No Border VentTP FDt Com,,"Northern Bdr., Ventura TP",,NBPL-Ventura,62,-0.33266129032258074,0.1612063074416243,0.07484063213642199,-0.3025000000000002,0.1297275000000002,-0.625,-0.08999999999999986,2026-08-24,-0.3700000000000001,-0.285,In-family,,,False,,Parent,0.9570070359752784,1.2371310142029988,history=Higher than own-history expected value; peers=Higher than peer-implied value; parent peers=21; peer model trusted; history/peer direction agree; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.07; transition delta=+0.06; transition magnitude delta=-0.06; transition degree=mild; transition degree score=0.67; component current-month sd=0.09; component historical month sd=0.18; transition degree scale source=current-month; actual-to-date z=0.01; mark z=0.27; transition z=0.43; pattern years=17,2026-06-24,2026-08-24,True
NNG-Ventura,Global_G01,1,regular,Global_G01_S06,6,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S06,NNG-Ventura,GLOBAL,Summer,NNG-VENTURA,Nrthrn Ventura FDt Com,,"Northern, Ventura",,NNG-Ventura,62,-0.32854838709677425,0.15423366108107087,0.07138003425060462,-0.29499999999999993,0.12602099999999994,-0.605,-0.10000000000000009,2026-08-24,-0.3650000000000002,-0.2853,Watch,Watch,W,True,NNG-Ventura [Watch],Parent,0.9524066524760084,1.3344879594882322,history=Higher than own-history expected value; peers=slightly above peer-implied value; parent peers=21; peer model trusted; peer score v2=1.33 watch; history/peer direction agree; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.08; transition delta=+0.07; transition magnitude delta=-0.07; transition degree=mild; transition degree score=0.79; component current-month sd=0.09; component historical month sd=0.24; transition degree scale source=current-month; actual-to-date z=0.00; mark z=0.29; transition z=0.46; pattern years=26,2026-06-24,2026-08-24,True
APC-ACE,Global_G01,1,regular,Global_G01_S07,7,supergroup,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S07,APC-ACE,GLOBAL,Summer,Chicago,Alliance Interstates FDt Com,ICE Alliance Chicago Exchange Hub FDt Com,,Chicago,APC-ACE,62,-0.3016935483870967,0.15740191728264213,0.06487566923752226,-0.26,0.11860799999999977,-0.605,-0.05500000000000016,2026-08-24,-0.33999999999999986,-0.3081,In-family,,,False,,Parent,0.9666773606644432,0.4122263619642015,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=21; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.06; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.09; component historical month sd=0.18; transition degree scale source=current-month; actual-to-date z=-0.11; mark z=-0.08; transition z=-0.03; pattern years=25,2026-06-24,2026-08-24,True
Consumers,Global_G01,1,regular,Global_G01_S07,7,supergroup,Midwest,Midwest - Demand,3,Global_G01,Global_G01_S07,Consumers,GLOBAL,Summer,,Cons Energy CG FDt Com,,Consumers city-gate,,Consumers,62,-0.2889516129032259,0.13925780166735627,0.06745925708248066,-0.2650000000000001,0.1186080000000001,-0.5550000000000002,-0.06000000000000005,2026-08-24,-0.29499999999999993,-0.37,Watch,Watch,W,True,Consumers [Watch],Parent,0.968978782280111,2.4227481026488404,history=Lower than own-history expected value; peers=moderately below peer-implied value; parent peers=21; peer model trusted; peer score v2=2.26 (strong-support); history/peer direction agree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.12; transition mean=-0.05; transition delta=-0.07; transition magnitude delta=+0.07; transition degree=mild; transition degree score=0.77; component current-month sd=0.09; component historical month sd=0.19; transition degree scale source=current-month; actual-to-date z=-0.35; mark z=-0.53; transition z=-0.55; pattern years=26,2026-06-24,2026-08-24,True
Michcon,Global_G01,1,regular,Global_G01_S08,8,regular,Midwest,Midwest - Demand,3,Global_G01,Global_G01_S08,Michcon,GLOBAL,Summer,MICHCON,Mich Con CG FDt Com,,Mich Con city-gate,,Michcon,62,-0.3229032258064516,0.14376822304193893,0.06727807070520236,-0.27500000000000013,0.14826000000000011,-0.5900000000000003,-0.11500000000000021,2026-08-24,-0.5500000000000003,-0.38,Watch,Watch,W,True,Michcon [Watch],Parent,0.928784534658923,1.8908607356346696,history=Lower than own-history expected value; peers=slightly below peer-implied value; parent peers=21; peer model trusted; peer score v2=1.75; history/peer direction agree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.05; transition delta=-0.06; transition magnitude delta=+0.06; transition degree=mild; transition degree score=0.51; component current-month sd=0.13; component historical month sd=0.20; transition degree scale source=current-month; actual-to-date z=-0.43; mark z=-0.57; transition z=-0.53; pattern years=26,2026-06-24,2026-08-24,True
Union-Dawn,Global_G01,1,regular,Global_G01_S08,8,regular,Northeast,Northeast - Appalachia,3,Global_G01,Global_G01_S08,Union-Dawn,GLOBAL,Summer,,Dawn Ontario FDt Com,,"Dawn, Ontario",,Union-Dawn,62,-0.27612903225806446,0.1447989543335769,0.0641581677715572,-0.2549999999999999,0.14455349999999986,-0.54,-0.06000000000000005,2026-08-24,-0.2549999999999999,-0.285,In-family,,,False,,Parent,0.9586998721832208,0.2356995459142763,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=21; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.06; transition mean=-0.06; transition delta=+0.00; transition magnitude delta=-0.00; component current-month sd=0.08; component historical month sd=0.24; transition degree scale source=current-month; actual-to-date z=-0.22; mark z=-0.15; transition z=0.01; pattern years=26,2026-06-24,2026-08-24,True
NGPL-AM Pool,Global_G01,1,regular,Global_G01_S09,9,regular,South Central,SouthCentral - Midcon,3,Global_G01,Global_G01_S09,NGPL-AM Pool,GLOBAL,Summer,NGPL-MIDCONT POOL,NGPL Amarillo Rcpt FDt Com,ICE NGPL Amarillo Pooling PIN FDt Com,,,NGPL-AM Pool,62,-0.36516129032258066,0.15543689811839537,0.07806768115891528,-0.33000000000000007,0.13343400000000044,-0.7249999999999996,-0.13500000000000023,2026-08-24,-0.3700000000000001,-0.4208,In-family,,,False,,Parent,0.9474810539851122,1.401543340440326,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=21; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.10; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.08; component historical month sd=0.30; transition degree scale source=current-month; actual-to-date z=-0.10; mark z=-0.10; transition z=-0.07; pattern years=26,2026-06-24,2026-08-24,True
NNG-Demarc,Global_G01,1,regular,Global_G01_S09,9,regular,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S09,NNG-Demarc,GLOBAL,Summer,NNG-DEMARC,Northern Demarc FDt Com,,"Northern, demarc",,NNG-Demarc,62,-0.33467741935483875,0.16396438779613776,0.07474473865285872,-0.3099999999999996,0.11860799999999944,-0.645,-0.09499999999999975,2026-08-24,-0.375,-0.31,In-family,,,False,,Parent,0.9658958606024516,0.7576702763569565,history=Near own-history expected value; peers=Higher than peer-implied value; parent peers=20; peer model trusted; history/peer direction disagree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.04; transition mean=-0.09; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.47; component current-month sd=0.09; component historical month sd=0.27; transition degree scale source=current-month; actual-to-date z=-0.02; mark z=0.14; transition z=0.24; pattern years=26,2026-06-24,2026-08-24,True
CIG-Mainline South,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - Opal,3,Global_G02,Global_G02_S01,CIG-Mainline South,GLOBAL,Summer,CIG,,ICE CIG - Mainline South (sellers' choice) FDt Com,,CIG-Mainline,CIG-Mainline South,60,-0.8304499999999998,0.7326937553661436,0.18224845485944657,-0.4453999999999998,0.2443324799999994,-2.5544,-0.17010000000000014,2026-08-22,-0.4708000000000001,-0.4408,Watch,Watch,W,True,CIG-Mainline South [Watch],Subgroup,0.990813743560221,2.304725404131823,history=Higher than own-history expected value; peers=moderately below peer-implied value; subgroup peers=6; peer model trusted; peer score v2=2.30 (strong-support); history/peer direction disagree; pattern=moderate weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.04; transition mean=-0.16; transition delta=+0.12; transition magnitude delta=-0.12; transition degree=moderate; transition degree score=1.03; component current-month sd=0.11; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=0.29; mark z=0.56; transition z=0.72; pattern years=12,2026-06-24,2026-08-24,True
KRGT-Rec Pool,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - Rockies,3,Global_G02,Global_G02_S01,KRGT-Rec Pool,GLOBAL,Summer,,Kern River Opal FDt Com,ICE Kern River receipt FDt Com,,Opal,KRGT-Rec Pool,62,-0.6644354838709678,0.7750558440159034,0.18509947849707925,-0.3025,0.3224655,-2.58,0.08000000000000007,2026-08-24,0.08000000000000007,-0.165,In-family,,,False,,Subgroup,0.9912425492655532,0.8903682271142664,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=6; peer model trusted; history/peer direction agree; pattern=moderate weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.20; transition delta=+0.13; transition magnitude delta=-0.13; transition degree=moderate; transition degree score=1.02; component current-month sd=0.13; component historical month sd=0.91; transition degree scale source=current-month; actual-to-date z=0.04; mark z=0.33; transition z=0.21; pattern years=26,2026-06-24,2026-08-24,True
MountainWest-North,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - WesTex,3,Global_G02,Global_G02_S01,MountainWest-North,GLOBAL,Summer,,MountainWest FDt Com,ICE MountainWest North Pool FDt Com,,,MountainWest-North,61,-0.7605737704918033,0.7471312347688412,0.18446002659771404,-0.4099999999999997,0.2891069999999997,-2.51,-0.18500000000000005,2026-08-24,-0.20999999999999996,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
NWP-Rocky Mtn,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - Opal,3,Global_G02,Global_G02_S01,NWP-Rocky Mtn,GLOBAL,Summer,NWP-ROCKY MTN,Northwest Rocky Mountain Pool FDt Com,,"Northwest, Rocky Mountains",,NWP-Rocky Mtn,59,-0.7771389830508474,0.728896515765784,0.17855942336068797,-0.3886000000000003,0.2650888800000004,-2.4089,-0.14939999999999998,2026-08-22,-0.4870000000000001,-0.175,Watch,Watch,W,True,NWP-Rocky Mtn [Watch],Subgroup,0.9932010505297236,1.8382569564039024,history=Higher than own-history expected value; peers=slightly above peer-implied value; subgroup peers=6; peer model trusted; peer score v2=1.65; history/peer direction agree; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.14; transition mean=-0.15; transition delta=+0.29; transition magnitude delta=-0.02; component current-month sd=0.11; component historical month sd=0.29; transition degree scale source=current-month; actual-to-date z=-0.04; mark z=1.42; transition z=1.22; pattern years=12,2026-06-24,2026-08-24,True
NWP-Wyoming,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - WesTex,3,Global_G02,Global_G02_S01,NWP-Wyoming,GLOBAL,Summer,,NW S of Grn Rvr FDt Com,,"Northwest, Wyoming Pool",,NWP-Wyoming,62,-0.7731451612903226,0.7161619206684668,0.17586620131516842,-0.3900000000000001,0.19273800000000016,-2.525,-0.17000000000000037,2026-08-24,-0.4700000000000002,-0.175,Watch,Watch,W,True,NWP-Wyoming [Watch],Subgroup,0.9917458923559552,2.180948537950901,history=Higher than own-history expected value; peers=slightly above peer-implied value; subgroup peers=6; peer model trusted; peer score v2=1.87; history/peer direction agree; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.17; transition mean=-0.16; transition delta=+0.33; transition magnitude delta=+0.02; component current-month sd=0.09; component historical month sd=0.81; transition degree scale source=current-month; actual-to-date z=-0.02; mark z=0.75; transition z=1.12; pattern years=26,2026-06-24,2026-08-24,True
REX Cheyenne Comp Pool,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - Rockies,3,Global_G02,Global_G02_S01,REX Cheyenne Comp Pool,GLOBAL,Summer,,,ICE REX Cheyenne Comp Pool FDt Com,,Cheyenne,REX Cheyenne Comp Pool,60,-0.78427,0.7428832929076786,0.18650610195547945,-0.3870499999999999,0.18354587999999986,-2.5583,-0.17540000000000022,2026-08-22,-0.3780999999999999,-0.41,Watch,Watch,W,True,REX Cheyenne Comp Pool [Watch],Subgroup,0.9927838220787476,2.395550500451744,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=6; peer model trusted; peer score v2=2.39 (strong-support); history/peer direction agree; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.06; transition delta=-0.03; transition magnitude delta=+0.03; transition degree=slight; transition degree score=0.33; component current-month sd=0.09; component historical month sd=0.19; transition degree scale source=current-month; actual-to-date z=0.57; mark z=0.31; transition z=-0.35; pattern years=5,2026-06-24,2026-08-24,True
Ruby-Rec Pool,Global_G02,2,regular,Global_G02_S01,1,regular,Rockies,Mountain - Opal,3,Global_G02,Global_G02_S01,Ruby-Rec Pool,GLOBAL,Summer,,,ICE Ruby Receipt Pool FDt Com,,Opal,Ruby-Rec Pool,60,-0.6935583333333333,0.8009025733279154,0.17802204753822465,-0.29555,0.3514503300000003,-2.4368000000000003,0.2481,2026-08-22,0.2481,-0.1863,In-family,,,False,,Subgroup,0.98830339250178,0.4001154284941695,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=6; peer model trusted; history/peer direction agree; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.20; transition delta=+0.11; transition magnitude delta=-0.11; transition degree=mild; transition degree score=0.74; component current-month sd=0.15; component historical month sd=0.51; transition degree scale source=current-month; actual-to-date z=-0.12; mark z=0.14; transition z=0.16; pattern years=9,2026-06-24,2026-08-24,True
